time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
35.03,83051500.0,97036380.0,23599475.0,19114577.0,539238.0,11869862.0,12352738.0,95486215.0,79025113.0,21535883.0,377782.0,429743.0,19920774.0,975563.0,49894096.0,1357285.0,72476856.0,499600.0,3296556.0,484445.0,264408.0,286979.0,1534444.0,12635.0,577839.0,341819.0,12738.0,0.0,24595919.0
20.39,92995999.0,56615053.0,2991911.0,503377.0,40490.0,2241939.0,2293723.0,92452531.0,94083170.0,8559663.0,64838.0,98873.0,7494566.0,57104.0,44423710.0,27408.0,50117578.0,28451.0,954949.0,115321.0,9777.0,37900.0,91144.0,229.0,48301.0,83689.0,76.0,0.0,9266926.0
89.33,96601548.0,241500061.0,169138666.0,2631126.0,193758.0,11402082.0,13856088.0,72067274.0,116697376.0,20239799.0,723613.0,979976.0,21750545.0,1043238.0,70048181.0,62152.0,74772865.0,298255.0,1978220.0,933774.0,728197.0,715814.0,1732306.0,171563.0,1482782.0,680821.0,474130.0,0.0,26599873.0
21.720000000000002,65331603.0,57084474.0,12393692.0,5529111.0,33430.0,4748530.0,5420820.0,68923076.0,66142613.0,12604327.0,66246.0,94088.0,16242682.0,850654.0,33363834.0,67513.0,39455379.0,507308.0,348303.0,104842.0,48180.0,57922.0,1826801.0,8346.0,93165.0,78034.0,12841.0,0.0,19040258.0
106.97,94360182.0,197388544.0,103830578.0,19672801.0,1181461.0,12140587.0,13234227.0,94922259.0,106350905.0,28957237.0,857190.0,1018261.0,21501795.0,686796.0,96419704.0,562789.0,75614384.0,552863.0,3857459.0,994930.0,874103.0,988817.0,1261839.0,149398.0,2050158.0,837162.0,274057.0,0.0,27453179.0
65.72000000000001,78002675.0,140422338.0,32574516.0,43558083.0,2390277.0,15154425.0,17773525.0,88526354.0,81773657.0,22535087.0,848512.0,908663.0,25251924.0,1352218.0,66108638.0,2467977.0,98073562.0,1178664.0,4551974.0,903416.0,1265959.0,1334006.0,2699128.0,20022.0,2648013.0,1007682.0,25657.0,0.0,31299314.0
67.37,84344797.0,144370427.0,33029857.0,44429822.0,2251774.0,14644353.0,17260274.0,89826793.0,84420880.0,25554659.0,830246.0,882584.0,26298045.0,1367344.0,75096077.0,2595447.0,102945234.0,1135703.0,5433699.0,969034.0,1294540.0,1413238.0,2658099.0,26618.0,2711960.0,1394473.0,22524.0,0.0,30308786.0
63.03000000000001,78292705.0,134839266.0,35407296.0,37945654.0,2005166.0,14032231.0,15882604.0,81929028.0,78190027.0,22854071.0,789285.0,862102.0,23696146.0,1260364.0,65395415.0,2107773.0,101282678.0,1008428.0,5077691.0,919054.0,1143088.0,1158790.0,2464572.0,31660.0,2270527.0,1125840.0,25356.0,0.0,27709621.0
84.45,83783704.0,151644853.0,43042039.0,49394042.0,2620917.0,16901881.0,18914010.0,95513311.0,87389524.0,28913612.0,1002894.0,1195350.0,29074063.0,1597886.0,84380671.0,2766455.0,128962029.0,1170041.0,6507889.0,1137942.0,1589863.0,1732655.0,3012273.0,63315.0,3379988.0,1701392.0,35360.0,0.0,35036443.0
66.94,81976282.0,138556852.0,45010131.0,30440392.0,1719774.0,13715136.0,15857083.0,87402501.0,77822674.0,24019907.0,986313.0,1087709.0,22362736.0,1648767.0,58365054.0,1595519.0,81056977.0,879720.0,4104463.0,1006489.0,1075383.0,1238017.0,2814128.0,73478.0,2370847.0,878677.0,35030.0,0.0,30333466.0
61.46,79702704.0,124933979.0,42147486.0,26347572.0,1289439.0,13817844.0,16588335.0,81847777.0,81694153.0,25198109.0,940836.0,1013324.0,26406148.0,1839658.0,64724150.0,1511233.0,86527343.0,939021.0,4323159.0,1124183.0,864996.0,928978.0,2802520.0,79728.0,1644585.0,1108331.0,47839.0,0.0,31557959.0
55.730000000000004,78742650.0,111283786.0,31973924.0,26186138.0,1253889.0,13587646.0,14345480.0,76983931.0,78387765.0,23916909.0,790614.0,885660.0,23745217.0,1576022.0,54393499.0,1556973.0,75235996.0,833921.0,3160329.0,952996.0,1049451.0,984724.0,2476449.0,80629.0,1973942.0,943756.0,19239.0,0.0,28060587.0
