time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
1633.39,237859878.0,78264552.0,12912619.0,7261579.0,165005.0,44610493.0,44239755.0,246063960.0,233240716.0,109195930.0,914752.0,158960.0,110780109.0,750219.0,55053035.0,867939.0,37024127.0,155971.0,2683162.0,0.0,203976.0,994833.0,903906.0,2262.0,2030995.0,1039264.0,2106.0,0.0,108033371.0
1633.65,237173408.0,78259081.0,12695089.0,7121347.0,150969.0,44683472.0,43839094.0,245450125.0,233947921.0,108502989.0,922491.0,161163.0,110987281.0,753659.0,55166958.0,853854.0,36971212.0,157241.0,2653027.0,0.0,216247.0,1030395.0,927911.0,920.0,2114894.0,1016647.0,4670.0,0.0,108378791.0
1633.9199999999998,237121983.0,78275756.0,12779482.0,7279302.0,167194.0,44999258.0,44036525.0,245856091.0,235457510.0,109414242.0,921827.0,158302.0,111557348.0,755072.0,55018341.0,859007.0,36962405.0,158576.0,2573171.0,0.0,206261.0,982671.0,900247.0,2223.0,2107702.0,1062075.0,2336.0,0.0,108640151.0
1634.35,237526223.0,78464130.0,12761182.0,7004873.0,162415.0,44422062.0,44586819.0,245695211.0,234227001.0,109246395.0,910495.0,163090.0,111048398.0,736445.0,54963815.0,863565.0,36826203.0,154727.0,2681251.0,0.0,209796.0,954481.0,911470.0,2089.0,1999568.0,1055938.0,2222.0,0.0,107867885.0
1634.71,235531794.0,78002015.0,12729580.0,7201961.0,151576.0,44110919.0,44277640.0,246933374.0,235462424.0,108168488.0,910962.0,162608.0,111073120.0,756212.0,54650743.0,865102.0,36844277.0,159308.0,2697097.0,0.0,208881.0,955503.0,904055.0,932.0,2067410.0,1066176.0,2877.0,0.0,108546763.0
1635.1299999999999,237720190.0,78355596.0,12847041.0,7208592.0,156851.0,44556757.0,44191230.0,246489494.0,234429385.0,108333227.0,909550.0,160502.0,111534069.0,731635.0,54543514.0,864118.0,37003240.0,154843.0,2681339.0,0.0,215742.0,982932.0,902370.0,939.0,2016279.0,1045455.0,4400.0,0.0,108788182.0
1635.6200000000001,235581920.0,78224472.0,12857397.0,7147827.0,162772.0,44634608.0,44317489.0,246723967.0,235159321.0,108493517.0,932353.0,156060.0,110400395.0,758055.0,54815119.0,869164.0,37022868.0,154029.0,2660284.0,0.0,202263.0,971322.0,920006.0,896.0,2089764.0,1049206.0,2118.0,0.0,108553668.0
1636.0,238181511.0,78381324.0,12770639.0,7204174.0,160775.0,44111319.0,44184597.0,247702581.0,237514931.0,108704755.0,920614.0,163326.0,110653060.0,743538.0,55257664.0,866780.0,37119850.0,154972.0,2742396.0,0.0,216359.0,952202.0,928167.0,2160.0,2063477.0,1033340.0,3998.0,0.0,108464513.0
1636.3,234958281.0,78328830.0,12715731.0,6971726.0,161855.0,44395108.0,44481143.0,246727747.0,236790293.0,108362565.0,908792.0,161966.0,110401591.0,741821.0,55098062.0,839218.0,37216767.0,156402.0,2675566.0,0.0,203459.0,962591.0,909427.0,2206.0,2107137.0,999749.0,1995.0,0.0,108755057.0
1636.6100000000001,235321517.0,78192731.0,12833809.0,6976402.0,156016.0,44781952.0,44127155.0,247069435.0,236086289.0,108051739.0,933134.0,161555.0,111993597.0,755228.0,55031268.0,868375.0,37062664.0,158531.0,2660034.0,0.0,207857.0,988020.0,901842.0,942.0,2091359.0,1005400.0,2080.0,0.0,108593444.0
